Date,Store,Category,Sales,Profit,Quantity
2024-09-21,A,Dairy,3863,745,115
2024-09-21,A,Beverages,3608,770,43
2024-09-21,A,Snacks,4097,819,93
2024-09-21,A,Fruits,4020,1175,91
2024-09-21,B,Snacks,4593,1080,42
2024-09-22,C,Dairy,4038,703,59
2024-09-22,C,Beverages,990,216,96
2024-09-22,C,Snacks,4485,785,60
2024-09-22,C,Fruits,2317,397,96
2024-09-22,B,Bakery,2168,590,29
2024-09-22,B,Dairy,2347,452,106
2024-09-22,B,Beverages,4808,1437,98
2024-09-22,C,Bakery,1934,320,52
2024-09-22,B,Fruits,1153,219,75
2024-09-22,A,Bakery,2053,570,78
2024-09-22,A,Dairy,4806,1221,80
2024-09-22,A,Beverages,3270,714,45
2024-09-22,A,Snacks,4085,1062,33
2024-09-22,A,Fruits,3821,1140,30
2024-09-22,B,Snacks,2618,547,90
2024-09-23,C,Bakery,2361,469,68
2024-09-23,C,Dairy,2390,382,99
2024-09-23,C,Beverages,3575,779,104
2024-09-23,C,Snacks,2392,381,42
2024-09-23,C,Fruits,1882,292,81
2024-09-23,B,Bakery,3103,740,117
2024-09-23,B,Dairy,4527,1094,22
2024-09-23,B,Beverages,3513,656,37
2024-09-23,B,Fruits,2838,460,62
2024-09-23,A,Bakery,3279,859,38
2024-09-23,A,Dairy,4245,954,47
2024-09-23,A,Beverages,1309,287,70
2024-09-23,A,Snacks,1101,277,75
2024-09-23,A,Fruits,1330,286,53
2024-09-23,B,Snacks,2704,744,77
2024-09-24,C,Bakery,2246,508,119
2024-09-24,C,Dairy,1714,289,81
2024-09-24,C,Beverages,1138,245,74
2024-09-24,C,Snacks,1716,384,42
2024-09-24,C,Fruits,2319,456,103
2024-09-24,B,Bakery,3268,541,79
2024-09-24,B,Dairy,2824,661,37
2024-09-24,B,Beverages,979,234,48
2024-09-24,B,Fruits,1922,416,22
2024-09-24,A,Fruits,4038,904,116
2024-09-24,A,Snacks,2856,745,89
2024-09-24,B,Snacks,2548,668,57
2024-09-24,A,Dairy,826,135,57
2024-09-24,A,Bakery,884,242,83
2024-09-24,A,Beverages,1593,366,47
2024-09-25,C,Dairy,2373,641,118
2024-09-25,C,Beverages,3140,546,61
2024-09-25,C,Snacks,2792,650,21
2024-09-25,C,Fruits,4032,1204,63
2024-09-25,B,Bakery,845,163,67
2024-09-25,B,Dairy,3661,1085,62
2024-09-25,B,Beverages,1409,258,27
2024-09-25,C,Bakery,2566,683,113
2024-09-25,B,Fruits,4661,875,35
2024-09-25,A,Bakery,3752,868,28
2024-09-25,A,Dairy,4677,734,105
2024-09-25,A,Beverages,4295,766,118
2024-09-25,A,Snacks,2046,409,115
2024-09-25,A,Fruits,2874,801,65
2024-09-25,B,Snacks,3321,727,33
2024-09-26,C,Bakery,1997,521,66
2024-09-26,C,Dairy,2549,569,83
2024-09-26,C,Beverages,2086,575,36
2024-09-26,C,Snacks,2925,486,58
2024-09-26,C,Fruits,2371,687,83
2024-09-26,B,Bakery,891,186,71
2024-09-26,B,Dairy,2170,438,28
2024-09-26,B,Beverages,2236,587,66
2024-09-26,B,Fruits,4927,1047,117
2024-09-26,A,Bakery,1297,323,28
2024-09-26,A,Dairy,4419,791,91
2024-09-26,A,Beverages,4603,1111,49
2024-09-26,A,Fruits,3204,787,54
2024-09-26,B,Snacks,2174,333,97
2024-09-26,A,Snacks,4773,1217,32
2024-09-27,C,Bakery,808,133,105
2024-09-27,B,Dairy,4457,1000,26
2024-09-27,C,Dairy,2511,469,93
2024-09-27,C,Beverages,1516,259,46
2024-09-27,C,Snacks,2864,620,97
2024-09-27,C,Fruits,3897,1071,109
2024-09-27,B,Bakery,3982,705,71
2024-09-27,B,Beverages,1818,371,53
2024-09-27,B,Fruits,1689,327,47
2024-09-27,A,Bakery,3068,678,20
2024-09-27,A,Dairy,4291,751,66
2024-09-27,A,Beverages,1493,384,46
2024-09-27,A,Snacks,2719,690,111
2024-09-27,A,Fruits,900,184,35
2024-09-27,B,Snacks,1589,350,60
2024-09-28,C,Dairy,2040,362,23
2024-09-28,C,Beverages,3579,927,74
2024-09-28,C,Snacks,1556,459,75
2024-09-28,C,Fruits,4397,1241,67
2024-09-28,B,Bakery,2697,790,21
2024-09-28,B,Dairy,3103,803,79
2024-09-28,B,Beverages,1575,424,64
2024-09-28,C,Bakery,4049,708,22
2024-09-28,B,Fruits,3756,1084,105
2024-09-28,A,Bakery,2277,346,44
2024-09-28,A,Dairy,1907,339,63
2024-09-28,A,Beverages,3622,1018,111
2024-09-28,A,Snacks,4467,679,90
2024-09-28,A,Fruits,2408,624,46
2024-09-28,B,Snacks,4751,988,105
2024-09-29,C,Bakery,2860,691,81
2024-09-29,C,Dairy,4522,830,71
2024-09-29,C,Beverages,4312,958,70
2024-09-29,C,Snacks,4763,1150,42
2024-09-29,C,Fruits,3430,527,28
2024-09-29,B,Bakery,1722,393,59
2024-09-29,B,Dairy,3063,535,53
2024-09-29,B,Beverages,2016,603,80
2024-09-29,B,Fruits,3640,861,119
2024-09-29,A,Bakery,3415,693,97
2024-09-29,A,Dairy,4360,1241,69
2024-09-29,A,Beverages,2311,456,66
2024-09-29,A,Snacks,4742,1229,53
2024-09-29,A,Fruits,2534,416,81
2024-09-29,B,Snacks,4671,1176,101
2024-09-30,B,Dairy,1348,299,89
2024-09-30,C,Bakery,4801,1067,83
2024-09-30,C,Dairy,4171,934,61
2024-09-30,C,Beverages,2606,706,34
2024-09-30,C,Fruits,3221,692,24
2024-09-30,B,Bakery,1370,302,115
2024-09-30,B,Beverages,4530,1118,90
2024-09-30,C,Snacks,4075,742,118
2024-09-30,B,Fruits,2420,430,36
2024-09-30,A,Bakery,1593,306,72
2024-09-30,A,Dairy,3817,735,48
2024-09-30,B,Snacks,1748,321,83
2024-09-30,A,Beverages,1972,509,105
2024-09-30,A,Snacks,3580,546,102
2024-09-30,A,Fruits,2697,617,115
2024-10-01,C,Bakery,3465,589,117
2024-10-01,C,Dairy,2572,664,91
2024-10-01,C,Beverages,3562,1009,115
2024-10-01,C,Snacks,3353,562,44
2024-10-01,C,Fruits,3041,750,71
2024-10-01,B,Bakery,2443,650,99
2024-10-01,B,Dairy,2689,520,50
2024-10-01,B,Beverages,4394,1051,29
2024-10-01,B,Snacks,4496,911,41
2024-10-01,B,Fruits,4512,1131,84
2024-10-01,A,Bakery,1375,352,88
2024-10-01,A,Dairy,3004,645,82
2024-10-01,A,Beverages,1896,539,103
2024-10-01,A,Snacks,3317,812,61
2024-10-01,A,Fruits,3880,791,94
2024-10-02,C,Dairy,1503,350,48
2024-10-02,C,Beverages,1188,319,94
2024-10-02,C,Snacks,4158,931,69
2024-10-02,C,Fruits,4689,1392,21
2024-10-02,B,Bakery,1715,408,99
2024-10-02,B,Dairy,3481,589,88
2024-10-02,B,Beverages,1235,343,91
2024-10-02,C,Bakery,1859,434,98
2024-10-02,B,Fruits,1741,513,35
2024-10-02,A,Bakery,4276,874,34
2024-10-02,A,Dairy,1940,357,38
2024-10-02,A,Beverages,858,238,64
2024-10-02,A,Snacks,3496,867,99
2024-10-02,A,Fruits,1106,183,87
2024-10-02,B,Snacks,2574,729,26
2024-10-03,C,Dairy,3517,717,70
2024-10-03,C,Beverages,3293,580,80
2024-10-03,C,Snacks,2659,725,116
2024-10-03,C,Fruits,971,153,70
2024-10-03,B,Bakery,1747,419,57
2024-10-03,B,Dairy,2467,399,37
2024-10-03,B,Beverages,1867,308,118
2024-10-03,C,Bakery,3595,702,52
2024-10-03,B,Fruits,4006,1048,95
2024-10-03,A,Bakery,3951,631,69
2024-10-03,A,Dairy,1228,280,115
2024-10-03,A,Beverages,1816,282,101
2024-10-03,A,Snacks,4912,800,93
2024-10-03,A,Fruits,2101,460,53
2024-10-03,B,Snacks,3428,641,104
2024-10-04,C,Bakery,3271,697,78
2024-10-04,C,Dairy,2268,466,103
2024-10-04,C,Beverages,3382,800,116
2024-10-04,C,Snacks,1459,242,68
2024-10-04,C,Fruits,3953,607,50
2024-10-04,B,Bakery,4399,1052,21
2024-10-04,B,Dairy,2587,637,69
2024-10-04,B,Beverages,2763,439,101
2024-10-04,B,Fruits,4202,1040,32
2024-10-04,A,Bakery,3207,591,80
2024-10-04,A,Dairy,3876,856,60
2024-10-04,A,Beverages,3830,951,71
2024-10-04,A,Snacks,4786,1197,107
2024-10-04,A,Fruits,3177,537,101
2024-10-04,B,Snacks,4839,1371,44
2024-10-05,B,Dairy,1754,447,88
2024-10-05,C,Dairy,1269,370,100
2024-10-05,C,Beverages,4561,1133,57
2024-10-05,C,Snacks,2397,419,113
2024-10-05,C,Fruits,3692,822,24
2024-10-05,B,Bakery,3777,941,119
2024-10-05,B,Beverages,891,250,44
2024-10-05,C,Bakery,4855,1267,55
2024-10-05,B,Fruits,1945,578,34
2024-10-05,A,Fruits,892,141,26
2024-10-05,A,Snacks,3599,550,55
2024-10-05,B,Snacks,2366,447,111
2024-10-05,A,Dairy,4330,857,106
2024-10-05,A,Bakery,2858,579,69
2024-10-05,A,Beverages,4681,1166,72
2024-10-06,C,Dairy,1286,358,29
2024-10-06,C,Beverages,1969,322,44
2024-10-06,C,Snacks,1910,480,86
2024-10-06,C,Fruits,1642,280,98
2024-10-06,B,Bakery,2160,425,38
2024-10-06,B,Dairy,4890,1406,102
2024-10-06,B,Beverages,4654,877,56
2024-10-06,C,Bakery,1340,380,115
2024-10-06,B,Fruits,2596,657,110
2024-10-06,A,Bakery,3033,763,44
2024-10-06,A,Dairy,983,166,23
2024-10-06,A,Beverages,4444,1126,113
2024-10-06,A,Snacks,2472,696,40
2024-10-06,A,Fruits,4887,965,71
2024-10-06,B,Snacks,1582,378,119
2024-10-07,C,Bakery,2718,590,93
2024-10-07,C,Dairy,2368,640,24
2024-10-07,C,Beverages,4401,748,64
2024-10-07,C,Snacks,3182,556,51
2024-10-07,C,Fruits,3723,774,56
2024-10-07,B,Bakery,3521,904,58
2024-10-07,B,Dairy,2571,759,110
2024-10-07,B,Beverages,4789,1397,96
2024-10-07,B,Fruits,2398,360,84
2024-10-07,A,Bakery,997,151,26
2024-10-07,A,Dairy,4707,1035,84
2024-10-07,A,Beverages,3099,678,86
2024-10-07,A,Fruits,2860,813,66
2024-10-07,B,Snacks,4492,1164,45
2024-10-07,A,Snacks,2038,509,114
2024-10-08,C,Bakery,4124,824,33
2024-10-08,B,Dairy,3624,614,90
2024-10-08,C,Dairy,4918,1323,26
2024-10-08,C,Beverages,4130,684,117
2024-10-08,C,Snacks,2806,618,55
2024-10-08,C,Fruits,3533,857,75
2024-10-08,B,Bakery,1786,534,82
2024-10-08,B,Beverages,3251,686,53
2024-10-08,B,Fruits,4671,1339,40
2024-10-08,A,Bakery,1302,299,85
2024-10-08,A,Dairy,4625,750,44
2024-10-08,A,Beverages,2613,405,34
2024-10-08,A,Snacks,3198,522,90
2024-10-08,A,Fruits,804,207,53
2024-10-08,B,Snacks,4833,1046,109
2024-10-09,C,Dairy,4213,814,53
2024-10-09,C,Beverages,1899,429,77
2024-10-09,C,Snacks,3722,917,25
2024-10-09,C,Fruits,4404,683,79
2024-10-09,B,Bakery,4356,1278,119
2024-10-09,B,Dairy,2687,706,35
2024-10-09,B,Beverages,1764,415,31
2024-10-09,C,Bakery,805,140,82
2024-10-09,B,Fruits,2665,607,116
2024-10-09,A,Bakery,3516,861,86
2024-10-09,A,Dairy,1317,389,76
2024-10-09,A,Beverages,3939,633,97
2024-10-09,A,Snacks,807,209,88
2024-10-09,A,Fruits,1582,464,70
2024-10-09,B,Snacks,3738,1043,29
2024-10-10,C,Bakery,3881,904,61
2024-10-10,C,Dairy,1143,333,74
2024-10-10,C,Beverages,2286,632,77
2024-10-10,C,Snacks,4485,1063,105
2024-10-10,C,Fruits,3810,856,115
2024-10-10,B,Bakery,3523,834,67
2024-10-10,B,Dairy,1553,456,64
2024-10-10,B,Beverages,4863,859,98
2024-10-10,B,Fruits,1416,246,40
2024-10-10,A,Bakery,1995,533,41
2024-10-10,A,Dairy,1878,323,115
2024-10-10,A,Beverages,1424,378,49
2024-10-10,A,Snacks,4905,1300,106
2024-10-10,A,Fruits,4350,1101,109
2024-10-10,B,Snacks,971,206,66
2024-10-11,B,Dairy,2563,685,94
2024-10-11,C,Dairy,1327,227,73
2024-10-11,C,Beverages,1784,274,112
2024-10-11,C,Snacks,4926,1312,89
2024-10-11,C,Fruits,1909,544,101
2024-10-11,B,Bakery,2796,673,24
2024-10-11,B,Beverages,1703,303,20
2024-10-11,C,Bakery,2161,413,53
2024-10-11,B,Fruits,885,217,74
2024-10-11,A,Fruits,4222,1252,30
2024-10-11,A,Snacks,1038,268,97
2024-10-11,B,Snacks,3293,525,67
2024-10-11,A,Dairy,3879,1157,43
2024-10-11,A,Bakery,1166,291,67
2024-10-11,A,Beverages,3816,1027,119
2024-10-12,C,Bakery,4276,873,110
2024-10-12,C,Dairy,1052,232,57
2024-10-12,C,Beverages,1311,328,102
2024-10-12,C,Snacks,4133,931,86
2024-10-12,C,Fruits,1013,253,101
2024-10-12,B,Dairy,3148,486,86
2024-10-12,B,Beverages,976,162,84
2024-10-12,B,Bakery,1668,365,114
2024-10-12,B,Fruits,2265,625,64
2024-10-12,A,Bakery,3003,572,91
2024-10-12,A,Dairy,1105,247,109
2024-10-12,A,Beverages,1735,334,114
2024-10-12,A,Snacks,4656,1164,67
2024-10-12,A,Fruits,1503,291,42
2024-10-12,B,Snacks,3470,934,51
2024-10-13,B,Bakery,3215,626,46
2024-10-13,C,Dairy,3001,876,77
2024-10-13,C,Bakery,4945,1196,98
2024-10-13,C,Beverages,2117,596,80
2024-10-13,C,Snacks,4829,1227,70
2024-10-13,C,Fruits,3222,775,54
2024-10-13,B,Dairy,3884,910,35
2024-10-13,A,Snacks,3080,878,100
2024-10-13,B,Snacks,1900,466,97
2024-10-13,B,Fruits,3694,1049,55
2024-10-13,A,Bakery,3474,678,27
2024-10-13,A,Dairy,3775,721,27
2024-10-13,A,Beverages,3686,868,49
2024-10-13,A,Fruits,2501,739,68
2024-10-13,B,Beverages,2255,518,49
2024-10-14,C,Bakery,1750,292,78
2024-10-14,C,Dairy,1032,203,117
2024-10-14,C,Beverages,830,209,80
2024-10-14,C,Snacks,2439,680,85
2024-10-14,C,Fruits,2734,556,82
2024-10-14,B,Dairy,1668,264,35
2024-10-14,B,Bakery,4529,1088,54
2024-10-14,B,Beverages,2765,747,40
2024-10-14,B,Fruits,4369,840,83
2024-10-14,A,Bakery,4927,1144,119
2024-10-14,A,Dairy,1888,405,21
2024-10-14,A,Beverages,2590,439,28
2024-10-14,A,Snacks,2708,752,62
2024-10-14,A,Fruits,3412,754,104
2024-10-14,B,Snacks,1400,239,68
2024-10-15,C,Dairy,1422,339,91
2024-10-15,C,Beverages,4974,1434,110
2024-10-15,C,Snacks,2938,449,91
2024-10-15,C,Fruits,2640,504,23
2024-10-15,B,Bakery,1832,438,72
2024-10-15,B,Dairy,3130,675,86
2024-10-15,B,Beverages,1898,425,103
2024-10-15,C,Bakery,4118,628,101
2024-10-15,B,Fruits,1978,414,35
2024-10-15,A,Bakery,4698,1310,37
2024-10-15,A,Dairy,3515,771,69
2024-10-15,A,Beverages,2723,547,80
2024-10-15,A,Snacks,3650,624,20
2024-10-15,A,Fruits,3949,608,97
2024-10-15,B,Snacks,1131,291,41
2024-10-16,C,Bakery,1351,294,58
2024-10-16,C,Dairy,1198,303,45
2024-10-16,C,Beverages,3869,948,41
2024-10-16,C,Snacks,2795,692,93
2024-10-16,C,Fruits,4158,630,85
2024-10-16,B,Bakery,2296,494,119
2024-10-16,B,Dairy,1394,268,77
2024-10-16,B,Beverages,4641,1222,78
2024-10-16,B,Fruits,2477,699,65
2024-10-16,A,Bakery,3579,683,31
2024-10-16,A,Dairy,2799,447,57
2024-10-16,A,Beverages,1040,190,45
2024-10-16,A,Snacks,4933,1152,52
2024-10-16,A,Fruits,1186,344,98
2024-10-16,B,Snacks,2451,440,101
2024-10-17,C,Bakery,1655,423,43
2024-10-17,C,Dairy,4934,1208,86
2024-10-17,C,Beverages,3578,829,105
2024-10-17,C,Snacks,1118,223,117
2024-10-17,C,Fruits,2448,600,108
2024-10-17,B,Bakery,4467,1326,60
2024-10-17,B,Dairy,3171,701,48
2024-10-17,B,Beverages,2721,557,48
2024-10-17,B,Fruits,4212,1076,22
2024-10-17,A,Fruits,2353,501,60
2024-10-17,A,Snacks,1053,237,92
2024-10-17,B,Snacks,2624,569,65
2024-10-17,A,Dairy,3040,496,36
2024-10-17,A,Bakery,3176,837,118
2024-10-17,A,Beverages,3683,1006,43
2024-10-18,C,Dairy,2573,595,94
2024-10-18,C,Beverages,3461,949,32
2024-10-18,C,Snacks,1171,303,100
2024-10-18,C,Fruits,4040,933,98
2024-10-18,B,Bakery,4889,846,86
2024-10-18,B,Dairy,2345,650,99
2024-10-18,B,Beverages,2942,742,36
2024-10-18,C,Bakery,4003,1006,118
2024-10-18,B,Fruits,4864,788,58
2024-10-18,A,Bakery,2739,537,47
2024-10-18,A,Dairy,2055,339,33
2024-10-18,A,Beverages,3958,903,58
2024-10-18,A,Snacks,3281,623,48
2024-10-18,A,Fruits,3448,720,86
2024-10-18,B,Snacks,1912,383,51
2024-10-19,C,Bakery,3343,536,50
2024-10-19,C,Dairy,1220,312,119
2024-10-19,C,Beverages,3682,630,90
2024-10-19,C,Snacks,4630,1208,48
2024-10-19,C,Fruits,2518,729,21
2024-10-19,B,Bakery,1800,437,58
2024-10-19,B,Dairy,3573,594,51
2024-10-19,B,Beverages,2715,546,34
2024-10-19,B,Fruits,960,182,37
2024-10-19,A,Bakery,3179,502,49
2024-10-19,A,Dairy,911,211,62
2024-10-19,A,Beverages,950,201,76
2024-10-19,A,Fruits,4346,1025,29
2024-10-19,B,Snacks,4191,822,40
2024-10-19,A,Snacks,4211,1088,48
2024-10-20,C,Bakery,3708,558,61
2024-10-20,B,Dairy,2105,544,74
2024-10-20,C,Dairy,1662,450,25
2024-10-20,C,Beverages,2520,424,38
2024-10-20,C,Snacks,4967,1377,115
2024-10-20,C,Fruits,4932,989,69
2024-10-20,B,Bakery,4428,1169,33
2024-10-20,B,Beverages,3342,727,31
2024-10-20,B,Fruits,823,165,107
2024-10-20,A,Bakery,1557,384,23
2024-10-20,A,Dairy,2764,559,53
2024-10-20,A,Beverages,3531,573,29
2024-10-20,A,Snacks,4567,1345,34
2024-10-20,A,Fruits,1521,253,81
2024-10-20,B,Snacks,2104,347,55
2024-10-21,C,Dairy,829,156,34
2024-10-21,C,Beverages,1315,298,94
2024-10-21,C,Snacks,3728,1047,88
2024-10-21,C,Fruits,2188,438,41
2024-10-21,B,Bakery,1308,299,55
2024-10-21,B,Dairy,2065,413,71
2024-10-21,B,Beverages,3526,920,114
2024-10-21,C,Bakery,4911,1436,92
2024-10-21,B,Fruits,1173,263,33
2024-10-21,A,Bakery,2236,527,69
2024-10-21,A,Dairy,838,239,22
2024-10-21,A,Beverages,1510,246,100
2024-10-21,A,Snacks,2932,561,65
2024-10-21,A,Fruits,3339,551,74
2024-10-21,B,Snacks,4825,740,49
2024-10-22,C,Bakery,4428,930,77
2024-10-22,C,Dairy,1180,299,95
2024-10-22,C,Beverages,3690,730,89
2024-10-22,C,Snacks,935,240,99
2024-10-22,C,Fruits,2499,531,47
2024-10-22,B,Bakery,4854,1081,101
2024-10-22,B,Dairy,4313,1017,58
2024-10-22,B,Beverages,1984,318,82
2024-10-22,B,Fruits,4191,879,49
2024-10-22,A,Bakery,3714,994,105
2024-10-22,A,Dairy,3844,1135,81
2024-10-22,A,Beverages,3237,601,111
2024-10-22,A,Snacks,1598,260,22
2024-10-22,A,Fruits,3331,817,46
2024-10-22,B,Snacks,3839,744,50
2024-10-23,B,Bakery,3227,631,45
2024-10-23,C,Bakery,3833,863,114
2024-10-23,C,Dairy,2887,467,108
2024-10-23,C,Beverages,3034,718,100
2024-10-23,C,Snacks,4865,855,33
2024-10-23,C,Fruits,984,206,36
2024-10-23,B,Dairy,4185,763,60
2024-10-23,B,Beverages,3518,998,40
2024-10-23,B,Snacks,2056,425,34
2024-10-23,B,Fruits,3440,751,29
2024-10-23,A,Bakery,3452,740,87
2024-10-23,A,Dairy,3085,496,64
2024-10-23,A,Beverages,2587,527,76
2024-10-23,A,Snacks,2921,614,93
2024-10-23,A,Fruits,4927,1345,27
2024-10-24,C,Bakery,4060,909,111
2024-10-24,C,Dairy,2787,468,95
2024-10-24,C,Beverages,2200,374,74
2024-10-24,C,Snacks,3629,766,53
2024-10-24,C,Fruits,4278,1026,116
2024-10-24,B,Bakery,3457,1010,32
2024-10-24,B,Dairy,2485,501,93
2024-10-24,B,Beverages,2635,591,54
2024-10-24,B,Snacks,3338,545,46
2024-10-24,B,Fruits,3390,979,38
2024-10-24,A,Bakery,4403,690,28
2024-10-24,A,Dairy,1583,420,56
2024-10-24,A,Beverages,4107,788,45
2024-10-24,A,Snacks,1157,300,63
2024-10-24,A,Fruits,2931,856,40
2024-10-25,C,Dairy,3695,738,37
2024-10-25,C,Beverages,4736,1375,90
2024-10-25,C,Snacks,3647,959,23
2024-10-25,C,Fruits,4358,1121,51
2024-10-25,B,Bakery,2862,455,69
2024-10-25,B,Dairy,2771,431,20
2024-10-25,B,Beverages,2640,518,84
2024-10-25,C,Bakery,974,284,25
2024-10-25,B,Fruits,1939,533,48
2024-10-25,A,Bakery,4916,1259,38
2024-10-25,A,Dairy,2782,708,72
2024-10-25,A,Beverages,1417,234,20
2024-10-25,A,Snacks,2516,658,46
2024-10-25,A,Fruits,4051,1199,37
2024-10-25,B,Snacks,3613,716,82
2024-10-26,C,Dairy,3504,1046,119
2024-10-26,C,Beverages,4157,1133,92
2024-10-26,C,Snacks,3763,936,79
2024-10-26,C,Fruits,4100,1065,43
2024-10-26,B,Bakery,4147,1065,111
2024-10-26,B,Dairy,3894,762,81
2024-10-26,B,Beverages,1683,292,67
2024-10-26,C,Bakery,870,191,78
2024-10-26,B,Fruits,1345,205,67
2024-10-26,A,Bakery,1647,485,34
2024-10-26,A,Dairy,4782,1086,100
2024-10-26,A,Beverages,1391,262,54
2024-10-26,A,Snacks,2572,481,62
2024-10-26,A,Fruits,2787,464,42
2024-10-26,B,Snacks,3086,553,29
2024-10-27,C,Bakery,3249,747,93
2024-10-27,C,Dairy,1341,294,37
2024-10-27,C,Beverages,2823,526,90
2024-10-27,C,Snacks,4652,788,56
2024-10-27,C,Fruits,911,162,106
2024-10-27,B,Bakery,3983,989,71
2024-10-27,B,Dairy,4542,892,67
2024-10-27,B,Beverages,1633,384,96
2024-10-27,B,Fruits,3219,949,89
2024-10-27,A,Bakery,4730,1217,48
2024-10-27,A,Dairy,1733,397,82
2024-10-27,A,Beverages,4295,1074,106
2024-10-27,A,Snacks,2992,579,100
2024-10-27,A,Fruits,905,153,21
2024-10-27,B,Snacks,4614,826,65
2024-10-28,B,Dairy,4842,924,89
2024-10-28,C,Dairy,947,198,35
2024-10-28,C,Beverages,2108,538,117
2024-10-28,C,Snacks,4023,652,110
2024-10-28,C,Fruits,1693,492,51
2024-10-28,B,Bakery,2524,384,20
2024-10-28,B,Beverages,1335,313,59
2024-10-28,C,Bakery,4740,1154,77
2024-10-28,B,Fruits,3326,974,51
2024-10-28,A,Fruits,3686,903,26
2024-10-28,A,Snacks,2488,603,27
2024-10-28,B,Snacks,2515,675,98
2024-10-28,A,Dairy,4882,754,103
2024-10-28,A,Bakery,4005,1156,113
2024-10-28,A,Beverages,2437,610,98
2024-10-29,C,Dairy,1175,249,49
2024-10-29,C,Beverages,4179,769,105
2024-10-29,C,Snacks,2569,754,58
2024-10-29,C,Fruits,3588,589,32
2024-10-29,B,Bakery,4362,1189,111
2024-10-29,B,Dairy,4020,880,79
2024-10-29,B,Beverages,1976,532,74
2024-10-29,C,Bakery,3836,990,40
2024-10-29,B,Fruits,4704,1128,53
2024-10-29,A,Bakery,3368,989,106
2024-10-29,A,Dairy,4131,911,96
2024-10-29,A,Beverages,3795,967,77
2024-10-29,A,Snacks,1198,204,100
2024-10-29,A,Fruits,3595,972,78
2024-10-29,B,Snacks,2423,524,98
2024-10-30,C,Bakery,2479,685,54
2024-10-30,C,Dairy,4337,736,67
2024-10-30,C,Beverages,3546,705,96
2024-10-30,C,Snacks,1300,267,71
2024-10-30,C,Fruits,3135,582,110
2024-10-30,B,Bakery,4073,666,45
2024-10-30,B,Dairy,4985,1274,61
2024-10-30,B,Beverages,4543,792,43
2024-10-30,B,Fruits,1737,344,68
2024-10-30,A,Bakery,4259,827,113
2024-10-30,A,Dairy,3649,922,80
2024-10-30,A,Beverages,3919,731,82
2024-10-30,A,Fruits,1540,373,67
2024-10-30,B,Snacks,3158,719,107
2024-10-30,A,Snacks,3979,1118,78
2024-10-31,C,Bakery,1270,328,89
2024-10-31,B,Dairy,3454,711,82
2024-10-31,C,Dairy,2069,443,104
2024-10-31,C,Beverages,4967,1141,114
2024-10-31,C,Snacks,3304,565,111
2024-10-31,C,Fruits,997,286,92
2024-10-31,B,Bakery,1194,333,36
2024-10-31,B,Beverages,2153,353,68
2024-10-31,B,Fruits,2423,682,63
2024-10-31,A,Bakery,4963,1152,78
2024-10-31,A,Dairy,4804,943,46
2024-10-31,A,Beverages,1889,557,95
2024-10-31,A,Snacks,1107,250,48
2024-10-31,A,Fruits,3362,670,87
2024-10-31,B,Snacks,4111,775,107
2024-11-01,C,Dairy,4397,1032,85
2024-11-01,C,Beverages,1684,327,112
2024-11-01,C,Snacks,1351,319,82
2024-11-01,C,Fruits,3353,538,21
2024-11-01,B,Bakery,2728,751,42
2024-11-01,B,Dairy,4657,845,67
2024-11-01,B,Beverages,4277,1209,81
2024-11-01,C,Bakery,1258,247,105
2024-11-01,B,Fruits,1176,269,117
2024-11-01,A,Bakery,4027,652,103
2024-11-01,A,Dairy,2143,623,69
2024-11-01,A,Beverages,1429,215,26
2024-11-01,A,Snacks,3754,1103,34
2024-11-01,A,Fruits,3816,583,26
2024-11-01,B,Snacks,3454,1015,96
2024-11-02,C,Bakery,2726,806,116
2024-11-02,C,Dairy,4554,957,31
2024-11-02,C,Beverages,4456,689,70
2024-11-02,C,Snacks,2361,634,105
2024-11-02,C,Fruits,1593,373,46
2024-11-02,B,Bakery,1741,366,94
2024-11-02,B,Dairy,2985,783,71
2024-11-02,B,Beverages,4657,1152,86
2024-11-02,B,Fruits,4208,1141,22
2024-11-02,A,Bakery,4770,783,65
2024-11-02,A,Dairy,2886,775,115
2024-11-02,A,Beverages,2943,532,106
2024-11-02,A,Snacks,1803,500,31
2024-11-02,A,Fruits,2807,824,20
2024-11-02,B,Snacks,1172,224,82
2024-11-03,B,Dairy,2821,750,25
2024-11-03,C,Dairy,2225,371,20
2024-11-03,C,Beverages,1022,215,115
2024-11-03,C,Snacks,1513,395,36
2024-11-03,C,Fruits,4786,845,88
2024-11-03,B,Bakery,3081,747,54
2024-11-03,B,Beverages,2964,556,93
2024-11-03,C,Bakery,2642,732,98
2024-11-03,B,Fruits,4407,1194,21
2024-11-03,A,Fruits,4766,821,105
2024-11-03,A,Snacks,2258,475,28
2024-11-03,B,Snacks,2939,471,102
2024-11-03,A,Dairy,2668,413,59
2024-11-03,A,Bakery,1702,268,36
2024-11-03,A,Beverages,2963,738,107
2024-11-04,C,Bakery,4964,765,108
2024-11-04,C,Dairy,1460,322,40
2024-11-04,C,Beverages,1193,298,31
2024-11-04,C,Snacks,3938,945,28
2024-11-04,C,Fruits,4027,1090,29
2024-11-04,B,Dairy,984,181,29
2024-11-04,B,Beverages,4951,1198,81
2024-11-04,B,Bakery,2048,414,57
2024-11-04,B,Fruits,3762,856,107
2024-11-04,A,Bakery,3994,871,94
2024-11-04,A,Dairy,2407,514,110
2024-11-04,A,Beverages,3110,930,41
